Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
7710019,2,,4432075,2011-10-10T08:08:00.897,,3,,"<p>Suppose that you can use sqrt, you can use the following algorithm:</p>

<pre><code>double EPS = 0.0001;

double exponentiation(double base, double exp) {
  if(exp &gt;= 1) {
    double temp = exponentiation(base, exp / 2);
    return temp * temp;
  } else {
    double low = 0;
    double high = 1.0;

    double sqr = sqrt(base);
    double acc = sqr;    
    double mid = high / 2;

    while(fabs(mid - exp) &gt; EPS) {
      sqr = sqrt(sqr);

      if (mid &lt;= exp) {
          low = mid;
          acc *= sqr;
      } else {
          high = mid;
          acc *= (1 / sqr);
      }

      mid = (low + high) / 2;
    }

    return acc;
  }
}
</code></pre>
",205787,,11714860,,2020-03-10T05:46:20.427,2020-03-10T05:46:20.427,,,,0,,,,CC BY-SA 4.0
7840406,2,,7839597,2011-10-20T18:25:44.763,,3,,"<p>You can't @mention a group. I'd think the best approach would be to post to the group about the case (and perhaps include a link to the case)</p>
",41455,,,,,2011-10-20T18:25:44.763,,,,3,,,,CC BY-SA 3.0
7953243,2,,7048854,2011-10-31T11:43:34.820,,2,,"<p>This will get you NewsFeed + Comments + Likes:</p>

<pre><code>SELECT Id, Type,
                             CreatedById, CreatedBy.FirstName, CreatedBy.LastName,
                             ParentId, Parent.Name,
                             Body, Title, LinkUrl, ContentData, ContentFileName,
                                 (SELECT Id, FieldName, OldValue, NewValue
                                  FROM FeedTrackedChanges ORDER BY Id DESC),
                                 (SELECT Id, CommentBody, CreatedDate,
                                  CreatedBy.FirstName, CreatedBy.LastName
                                  FROM FeedComments ORDER BY CreatedDate LIMIT 10),
                                 (SELECT CreatedBy.FirstName, CreatedBy.LastName
                                  FROM FeedLikes)
                             FROM NewsFeed
                             ORDER BY CreatedDate DESC, Id DESC
                             LIMIT 100
</code></pre>
",552322,,,,,2011-10-31T11:43:34.820,,,,1,,,,CC BY-SA 3.0
8013645,2,,8005085,2011-11-04T17:46:43.983,,1,,"<p>Use simplexml in php to read and parse the xml. If you just need to retrieve the Id, you can do as simple as:</p>

<pre><code>$xml = simplexml_load_string($xml_string);          
$response = 'Id='.$xml-&gt;result-&gt;recorddetail-&gt;FL;
</code></pre>

<p>You can traverse though the whole XML structure. I'd suggest you read the documentaion: <a href=""http://www.php.net/manual/en/book.simplexml.php"" rel=""nofollow"">http://www.php.net/manual/en/book.simplexml.php</a></p>
",885119,,,,,2011-11-04T17:46:43.983,,,,0,,,,CC BY-SA 3.0
8097212,2,,8067099,2011-11-11T16:46:28.703,,0,,"<p>I attempted to add Search Layouts, but couldn't find them in the list of components either. After some quick research I found that it's currently impossible to add Search Layouts for Standard sObjects (like Account, Contact, etc). I believe they can be added for custom objects (it looks like they're brought over with the object definition itself), but I haven't checked for sure.</p>

<p>Here's an idea you can vote up, if you'd like, to convince Salesforce to add the ability to add Search Layouts to the platform:
<a href=""http://success.salesforce.com/ideaview?id=08730000000JmLsAAK"" rel=""nofollow"">http://success.salesforce.com/ideaview?id=08730000000JmLsAAK</a></p>
",549141,,,,,2011-11-11T16:46:28.703,,,,2,,,,CC BY-SA 3.0
8123492,2,,8123314,2011-11-14T15:02:03.943,,2,,"<p>My guess would be change</p>

<p><code>curl_setopt($curl_connection, CURLOPT_POSTFIELDS, $post_string);</code></p>

<p>to </p>

<p><code>curl_setopt($curl_connection, CURLOPT_POSTFIELDS, $post_data);</code></p>

<p>Im guessing converting it into a string is making curl not upload the file with the magic @
<a href=""http://dtbaker.com.au/random-bits/uploading-a-file-using-curl-in-php.html"" rel=""nofollow"">http://dtbaker.com.au/random-bits/uploading-a-file-using-curl-in-php.html</a></p>
",982190,,982190,,2011-11-14T15:27:13.153,2011-11-14T15:27:13.153,,,,2,,,,CC BY-SA 3.0
8433786,2,,8430681,2011-12-08T15:58:36.403,,1,,"<p>You can do this via the <a href=""http://www.salesforce.com/us/developer/docs/api/index_Left.htm#StartTopic=Content/sforce_api_calls_getdeleted.htm"" rel=""nofollow"">getDeleted</a> call in the SOAP API, but i don't think that's exposed in apex anywhere.</p>
",41455,,,,,2011-12-08T15:58:36.403,,,,0,,,,CC BY-SA 3.0
8471771,2,,8430696,2011-12-12T08:48:12.550,,0,,"<p>I think you want to ChatterActivity SObject</p>

<pre><code>Select c.ParentId, c.LikeReceivedCount, c.Id, c.CommentReceivedCount From ChatterActivity c
</code></pre>

<p>This should get what you are looking for.</p>

<p>EDIT:</p>

<p>Strange, I don't seem to be able to find anything on doing this in apex, you can do it through the api by calling</p>

<pre><code>/chatter/comments/commentId/likes
</code></pre>

<p>So it should be possible somewhere along the line.This could work as a workaround though.</p>
",457103,,457103,,2011-12-13T08:36:27.460,2011-12-13T08:36:27.460,,,,1,,,,CC BY-SA 3.0
8513180,2,,8430696,2011-12-14T23:25:35.443,,1,,"<p>They are available through the Chatter REST API: <a href=""http://wiki.developerforce.com/page/Chatter_API"" rel=""nofollow"">http://wiki.developerforce.com/page/Chatter_API</a></p>
",75787,,,,,2011-12-14T23:25:35.443,,,,0,,,,CC BY-SA 3.0
8519050,2,,8067099,2011-12-15T11:04:54.223,,1,,"<p>I think you can move the whole object from one side to the other by using the Force.com IDE or the Ant tool. Haven't tested it, but it should also move the search layouts.</p>
",1099705,,,,,2011-12-15T11:04:54.223,,,,1,,,,CC BY-SA 3.0
8524240,2,,8522884,2011-12-15T17:33:46.947,,1,,"<p>According to Microsoft, this does not appear to be possible.</p>

<p>See <a href=""http://social.msdn.microsoft.com/Forums/en-US/wcf/thread/89dcf73c-ff5c-4f7d-b373-bba0f5f6eadb/"" rel=""nofollow"">here</a> and <a href=""http://social.msdn.microsoft.com/Forums/en/wcf/thread/2920ccd6-9b95-4285-908f-283057aab2b6"" rel=""nofollow"">here</a>.</p>

<p>The authentication modes and corresponding prefixes and namespaces are discussed in <a href=""http://msdn.microsoft.com/en-us/library/aa738565.aspx"" rel=""nofollow"">MSDN</a>. This may give you some additional ideas.</p>
",1002323,,,,,2011-12-15T17:33:46.947,,,,5,,,,CC BY-SA 3.0
8640975,2,,8640940,2011-12-27T03:53:15.997,,0,,"<p>An animated texture, possibly powered by a shader, is likely the fastest way to handle this. </p>

<p>Any geometry generation and rendering will limit the quality of the effect, and may take significantly more CPU time, memory bandwidth and draw calls.</p>

<p>Using a single animated texture on a quad, or a shader creating procedural lightning, will give constant speed and make the effect much simpler to implement. For that, <a href=""https://stackoverflow.com/questions/7277387/using-perlin-noise-to-create-lightning"">this question</a> may be of interest.</p>
",129032,,-1,,2017-05-23T12:03:58.297,2011-12-27T03:53:15.997,,,,1,,,,CC BY-SA 3.0
8643796,2,,8640940,2011-12-27T10:48:25.883,,2,,"<p>I ended up doing something like the nVidia paper suggested, but to prevent the need for a postprocessing step I used different kind of textures for different kind of branching angles, to avoid gaps and overlaps of the segment corners, which turned out quite well. And to avoid the expensive billboard matrix calculation I instead drew the line segments using a more 2D approach, but calculating the depth value manually for each vertex in the segments. This yields both acceptable performance and visuals.</p>
",343965,,,,,2011-12-27T10:48:25.883,,,,0,,,,CC BY-SA 3.0
8684270,2,,8657698,2011-12-30T21:28:58.477,,0,,"<p>I'm quite sure you cannot do this using a formula field.
You can do this in custom code/controller by checking the URL parameter named isdtp , if you are in console it will be set to 'vw' or 'nv'.</p>

<p>Hope this helps.</p>
",1123562,,,,,2011-12-30T21:28:58.477,,,,1,,,,CC BY-SA 3.0
9054109,2,,9041860,2012-01-29T14:57:31.953,,0,,"<p>If the said SDK is in .net, you can use it with monotouch (xamarin). You just add a reference to that library project inside MonoDevelop and you are good to go.</p>
",1133055,,,,,2012-01-29T14:57:31.953,,,,0,,,,CC BY-SA 3.0
9074836,2,,7383641,2012-01-31T05:25:23.000,,0,,"<p>Please check out the <a href=""https://github.com/forcedotcom/SalesforceMobileSDK-iOS"" rel=""nofollow"">Salesforce Mobile SDK for iOS</a> on GitHub. There's a great FAQ and examples to access Chatter.</p>

<p>You can use the <a href=""http://forcedotcom.github.com/SalesforceMobileSDK-iOS/Documentation/SalesforceSDK/Classes/SFRestAPI.html"" rel=""nofollow"">SFRestAPI</a> to access Chatter objects. See the <a href=""http://www.salesforce.com/us/developer/docs/chatterapi/index.htm"" rel=""nofollow"">Chatter REST API</a> documentation for queries and relationships between Chatter objects.</p>
",1132882,,,,,2012-01-31T05:25:23.000,,,,0,,,,CC BY-SA 3.0
9090480,2,,9076585,2012-02-01T03:46:52.100,,1,,"<p>You are on the right track. You can add, edit and delete records with commands like this
<a href=""https://www.quickbase.com/db/nnnnnnnnn?a=api_AddRecord"" rel=""nofollow"">https://www.quickbase.com/db/nnnnnnnnn?a=api_AddRecord</a> where nnnnnnnnn is the unique id of the table. If you are deleting or editting a record, it is more like <a href=""https://www.quickbase.com/db/nnnnnnnnn?a=api_EditRecord&amp;rid=mm"" rel=""nofollow"">https://www.quickbase.com/db/nnnnnnnnn?a=api_EditRecord&amp;rid=mm</a> where mm is the record id. Then you have name value pairs like _fid_20=95 -- that says set field 20 equal to 95.</p>

<p>You will also need to authenticate with a ticket, or with a username and password. If the application requires apptokens (this varies from app to app) you may also have to supply an app token. There is a lot more information on QUickBase help.</p>
",1181848,,,,,2012-02-01T03:46:52.100,,,,1,,,,CC BY-SA 3.0
9106041,2,,9041860,2012-02-02T01:49:23.947,,4,,"<p>If you have a .NET SDK, you may be able to use it directly, depending on the parts of the BCL that it uses.</p>

<p>If you only have an Objective-C SDK, you can create a binding enabling you to use it from C#. To do this, create a MonoTouch Binding Project in MonoDevelop, add the Obj-C library to it, and write a <a href=""http://docs.xamarin.com/guides/ios/advanced_topics/binding_objective-c/"" rel=""nofollow"">binding definition</a>. You can then compile the project and reference the resulting dll from your application projects.</p>

<p>You can find many bindings for popular Obj-C libraries in the <a href=""https://github.com/mono/monotouch-bindings"" rel=""nofollow"">monotouch-bindings</a> repository on GitHub, which are useful example when creating a new binding, although they do not currently use the new MonoTouch Binding project type.</p>
",116899,,116899,,2013-12-05T09:45:16.090,2013-12-05T09:45:16.090,,,,2,,,,CC BY-SA 3.0
9160775,2,,9139207,2012-02-06T13:27:23.007,,1,,"<p>Typically, you get this error when you are trying to change a Lookup field or a formula field. Those fields have values that are dependent on other fields, so you cannot change them manually.</p>
",1192372,,,,,2012-02-06T13:27:23.007,,,,0,,,,CC BY-SA 3.0
9169068,2,,9168994,2012-02-06T23:48:50.243,,7,,"<p>Try removing the parenthesis around the bind, i.e. change:</p>

<pre><code>WHERE Id IN (:ids) 
</code></pre>

<p>to:</p>

<pre><code>WHERE Id IN :ids
</code></pre>

<p>And also simplify the query by just making sure that your list of IDs doesn't contain the current user's ID:</p>

<pre><code>List&lt;EntitySubscription&gt; sub = [SELECT ParentId 
  FROM EntitySubscription 
  WHERE SubscriberId = :UserInfo.getUserId() AND ParentId != :UserInfo.getUserId()
  LIMIT 1000];

Set&lt;Id&gt; ids = new Set&lt;Id&gt;();

for(EntitySubscription s : sub){
    ids.add(s.ParentId);
}
</code></pre>

<p>Hope that helps!</p>
",481044,,,,,2012-02-06T23:48:50.243,,,,2,,,,CC BY-SA 3.0
9188000,2,,9187799,2012-02-08T04:50:08.837,,2,,"<p>If you were prepared to change the lookup relationship to be master/detail, then you'd be able to create a roll up summary field on the UserName object that calculated the sum of the child records. If it has to be a lookup, then i think you're only choice would be to write a apex trigger to update the userName object.</p>
",41455,,,,,2012-02-08T04:50:08.837,,,,0,,,,CC BY-SA 3.0
9261417,2,,9054254,2012-02-13T13:31:17.093,,0,,"<p>Can you post your oauth object here.</p>

<p>I bet you are using <code>'consumer_key': 'anonymous',
  'consumer_secret': 'anonymous',</code>. You need to check weather Salesforce accepts consumer key and secret as anonymous or not.</p>
",911963,,,,,2012-02-13T13:31:17.093,,,,1,,,,CC BY-SA 3.0
9265257,2,,9054254,2012-02-13T17:43:58.493,,0,,"<p>I ended up creating my OAuth 2.0 Library for Chrome Extension that works fine with Salesforce.  Ping me if you would like to get a copy of the library.</p>
",420558,,,,,2012-02-13T17:43:58.493,,,,0,,,,CC BY-SA 3.0
9301617,2,,8040701,2012-02-15T21:22:07.647,,0,,"<p>There's call like isFeedEnabled() for checking on field-level tracking (both for chatter and the old style field history) sadly.</p>

<p>You could however use a trigger on the feedItem sObject to see if an item where Type == 'FeedTrackedChange' is created, and if so query the FeedTrackedChanges related to that FeedItem; then create the chatter post from there.</p>
",740787,,6244,,2012-08-23T23:33:07.003,2012-08-23T23:33:07.003,,,,1,,,,CC BY-SA 3.0
9372336,2,,9372228,2012-02-21T04:48:18.087,,0,,"<p>Try this</p>

<pre><code>$curl_handle=curl_init();
curl_setopt( $curl_handle, CURLOPT_USERAGENT, ""Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:1.7.3) Gecko/20041001 Firefox/0.10.1"" );
curl_setopt($curl_handle,CURLOPT_URL,urlencode(""https://crm.zoho.com/crm/private/xml/Leads/updateRecords?newFormat=1&amp;apikey=*$&amp;ticket=ada47f67f130619aaeab5a40069705c8&amp;xmlData= &lt;Leads&gt; &lt;row no=""1""&gt; &lt;FL val=""LEADID""&gt;418176000000055001&lt;/FL&gt; &lt;FL val=""SMOWNERID""&gt;418176000000047003&lt;/FL&gt; &lt;FL val=""Lead Owner""&gt;418176000000047003&lt;/FL&gt; &lt;FL val=""Company""&gt; Demo &lt;/FL&gt; &lt;FL val=""First Name""&gt; Test &lt;/FL&gt; &lt;FL val=""Last Name""&gt; Lead &lt;/FL&gt; &lt;FL val=""Designation""&gt; This &lt;/FL&gt; &lt;FL val=""Email""&gt; email1@yopmail.com &lt;/FL&gt; &lt;FL val=""Phone""&gt; 242377 &lt;/FL&gt; &lt;FL val=""Mobile""&gt; 9865986598 &lt;/FL&gt; &lt;FL val=""Website""&gt; www.google.com &lt;/FL&gt; &lt;FL val=""Lead Source""&gt; Advertisement &lt;/FL&gt; &lt;FL val=""Lead Status""&gt; Contact in Future &lt;/FL&gt; &lt;FL val=""Industry""&gt; Wireless Industry &lt;/FL&gt; &lt;FL val=""No of Employees""&gt;250&lt;/FL&gt; &lt;FL val=""Annual Revenue""&gt; 19500 &lt;/FL&gt; &lt;FL val=""Rating""&gt; Active &lt;/FL&gt; &lt;FL val=""SMCREATORID""&gt;418176000000047003&lt;/FL&gt;&lt;FL val=""Created By""&gt;418176000000047003&lt;/FL&gt; &lt;FL val=""MODIFIEDBY""&gt;418176000000047003&lt;/FL&gt; &lt;FL val=""Modified By""&gt;Amit&lt;/FL&gt; &lt;FL val=""Created Time""&gt;2012-02-09&lt;/FL&gt; &lt;FL val=""Modified Time""&gt;2012-02-16&lt;/FL&gt; &lt;FL val=""Email Opt Out""&gt;&lt;/FL&gt; &lt;/row&gt; &lt;/Leads&gt; &amp;id=418176000000055001
""));
curl_setopt($curl_handle,CURLOPT_CONNECTTIMEOUT,5);
curl_setopt($curl_handle,CURLOPT_RETURNTRANSFER,true);
curl_setopt($curl_handle,CURLOPT_REFERER,'http://www.google.com');
curl_setopt($curl_handle,CURLOPT_FRESH_CONNECT,true);//No caching
curl_setopt($curl_handle,CURLOPT_FOLLOWLOCATION,true);
curl_setopt($curl_handle,CURLOPT_MAXREDIRS,1);
$buffer = curl_exec($curl_handle);
curl_close($curl_handle);

echo $buffer;
</code></pre>

<p>You need to encode ur url before sending ...
In the case of browser, it does this by default.</p>
",1039481,,46675,,2012-02-21T04:53:23.840,2012-02-21T04:53:23.840,,,,2,,,,CC BY-SA 3.0
